,calories,carbs,category,fat,name,restaurant
3637,544,0,Entrees,35,Ribeye 10 oz,Outback Steakhouse
3638,762,0,Entrees,49,Ribeye 14 oz,Outback Steakhouse
3639,554,13,Entrees,28,Ribs & Chicken On The Barbie,Outback Steakhouse
3640,297,46,Sides,10,Rice,Outback Steakhouse
3641,200,15,Sides,10,Sautéed Mushrooms,Outback Steakhouse
3642,125,9,Appetizers,7,Seared Ahi Tuna Regular,Outback Steakhouse
3643,181,12,Appetizers,12,Seared Ahi Tuna Small,Outback Steakhouse
3644,472,37,Entrees,12,Simply Grilled 8 oz Mahi With Rice Garnish And Steamed Veggies,Outback Steakhouse
3645,323,13,Entrees,8,Simply Grilled Tilapia With Steamed Veggies,Outback Steakhouse
3646,715,20,Entrees,36,Sirloin 12 oz & Coconut Shrimp,Outback Steakhouse
3647,755,17,Entrees,42,Sirloin 12 oz & Grilled Shrimp,Outback Steakhouse
3648,496,29,Entrees,24,Sirloin 6 oz & Coconut Shrimp,Outback Steakhouse
3649,500,17,Entrees,29,Sirloin 6 oz & Grilled Shrimp,Outback Steakhouse
3650,588,20,Entrees,30,Sirloin 9 oz & Coconut Shrimp,Outback Steakhouse
3651,627,17,Entrees,35,Sirloin 9 oz & Grilled Shrimp,Outback Steakhouse
3652,282,17,Appetizers,19,Spinach Artichoke Dip,Outback Steakhouse
3653,157,19,Kid's Meals,8,Spotted Dog Sundae,Outback Steakhouse
3654,444,41,Desserts,29,Sweet Adventure Sampler Trio®,Outback Steakhouse
3655,303,14,Entrees,9,Sweet Glazed Pork Tenderloin,Outback Steakhouse
3656,318,63,Sides,5,Sweet Potato,Outback Steakhouse
3657,445,57,Sides,23,Sweet Potato Fries,Outback Steakhouse
3658,364,74,Sides,5,Sweet Potato with Brown Sugar,Outback Steakhouse
3659,419,66,Sides,16,Sweet Potato with Honey Butter,Outback Steakhouse
3660,465,77,Sides,16,Sweet Potato with Honey Butter & Brown Sugar,Outback Steakhouse
3661,479,46,Desserts,31,Sydney’S Sinful Sundae®,Outback Steakhouse
3662,694,65,Entrees,30,Teriyaki Filet Medallions,Outback Steakhouse
3663,1027,50,Burgers,71,The Bloomin’ Burger®,Outback Steakhouse
3664,686,39,Burgers,40,The Outbacker Burger,Outback Steakhouse
3665,790,40,Burgers,49,The Outbacker Burger With American Cheese,Outback Steakhouse
3666,855,40,Burgers,55,The Outbacker Burger With Swiss Cheese,Outback Steakhouse
3667,218,0,Entrees,9,Victoria’S Filet® 6 oz,Outback Steakhouse
3668,301,0,Entrees,12,Victoria’S Filet® 8 oz,Outback Steakhouse
3669,219,24,Soups,8,Walkabout Soup® Of The Day Chicken Tortilla Soup  –  Bowl,Outback Steakhouse
3670,174,19,Soups,7,Walkabout Soup® Of The Day Chicken Tortilla Soup  – Cup,Outback Steakhouse
3671,564,23,Soups,41,Walkabout Soup® Of The Day Clam Chowder  – Bowl,Outback Steakhouse
3672,436,25,Soups,29,Walkabout Soup® Of The Day Clam Chowder  – Cup,Outback Steakhouse
3673,483,25,Soups,36,Walkabout Soup® Of The Day Creamy Onion Soup  –  Bowl,Outback Steakhouse
3674,329,17,Soups,25,Walkabout Soup® Of The Day Creamy Onion Soup  – Cup,Outback Steakhouse
3675,343,25,Soups,23,Walkabout Soup® Of The Day Potato Soup   –  Cup,Outback Steakhouse
3676,483,38,Soups,33,Walkabout Soup® Of The Day Potato Soup  – Bowl,Outback Steakhouse
3677,466,28,Soups,31,Walkabout Soup® Of The Day Too Right French Onion Soup,Outback Steakhouse
3678,295,43,Soups,9,Walkabout Soup® Of The Day White Bean Sausage Soup  – Cup,Outback Steakhouse
3679,442,65,Soups,14,Walkabout Soup® Of The Day White Bean Sausage Soup-Bowl,Outback Steakhouse
3680,469,4,Appetizers,38,Wings,Outback Steakhouse
3681,512,5,Appetizers,43,Wings with Hot Sauce,Outback Steakhouse
3682,517,5,Appetizers,43,Wings with Medium Sauce,Outback Steakhouse
3683,493,5,Appetizers,41,Wings with Mild Sauce,Outback Steakhouse
3684,552,3,Entrees,28,Wood Fire Prime Rib 12 oz,Outback Steakhouse
3685,733,4,Entrees,37,Wood Fire Prime Rib 16 oz,Outback Steakhouse
3686,529,49,Entrees,18,Wood-Fire Grilled Ahi Tuna,Outback Steakhouse
3687,371,17,Entrees,12,Wood-Fire Grilled Pork Chop,Outback Steakhouse
3688,360,13,Entrees,19,BBQ Pork,Panda Express
3689,690,57,Entrees,40,Beijing Beef™,Panda Express
3690,200,13,Chicken,10,Black Pepper Chicken,Panda Express
3691,120,13,Entrees,4,Broccoli Beef,Panda Express
3692,200,16,Appetizers,12,Chicken Egg Roll,Panda Express
3693,220,23,Appetizers,11,Chicken Potsticker,Panda Express
3694,490,65,Sides,22,Chow Mein,Panda Express
3695,190,24,Appetizers,8,Cream Cheese Rangoon,Panda Express
3696,260,26,Entrees,13,Crispy Shrimp,Panda Express
3697,310,20,Sides,24,Eggplant & Tofu,Panda Express
3698,32,7,Desserts,0,Fortune Cookies,Panda Express
3699,530,82,Sides,16,Fried Rice,Panda Express
3700,390,39,Entrees,19,Golden Treasure Shrimp™,Panda Express
3701,370,27,Entrees,23,Honey Walnut Shrimp,Panda Express
3702,100,12,Soups,3.5,Hot & Sour Soup,Panda Express
3703,210,19,Entrees,6,Kobari™ Beef,Panda Express
3704,240,13,Chicken,14,Kung Pao Chicken,Panda Express
3705,310,8,Chicken,16,Mandarin Chicken,Panda Express
3706,35,7,Entrees,0,Mixed Veggies (Entree),Panda Express
3707,70,13,Sides,0.5,Mixed Veggies (Side),Panda Express
3708,180,10,Chicken,9,Mushroom Chicken,Panda Express
3709,420,43,Chicken,21,Orange Chicken,Panda Express
3710,170,18,Entrees,5,Peppercorn Shrimp,Panda Express
3711,190,19,Chicken,9,Potato Chicken,Panda Express
3712,380,86,Sides,0,Steamed Rice,Panda Express
3713,160,12,Chicken,6,String Bean Chicken Breast,Panda Express
3714,380,40,Chicken,17,Sweet & Sour Chicken Breast,Panda Express
3715,390,44,Entrees,21,Sweet & Sour Pork,Panda Express
3716,440,53,Chicken,18,SweetFire Chicken Breast™,Panda Express
3717,160,22,Appetizers,7,Veggie Spring Roll,Panda Express
3718,120,22,Soups,1.5,All Natural Low-Fat Chicken Noodle,Panera Bread
3719,80,15,Soups,1,All Natural Low-Fat Chicken Noodle – You Pick Two®,Panera Bread
3720,370,33,Soups,20,All Natural Sonoma Chicken Stew with 1 Mini Dry Jack Biscuit-You Pick Two®,Panera Bread
3721,630,57,Soups,34,All Natural Sonoma Chicken Stew with 2 Mini Dry Jack Biscuits,Panera Bread
3722,510,56,Soups,18,All Natural Steak Chili with Cornbread,Panera Bread
3723,340,38,Soups,12,All Natural Steak Chili with Cornbread – You Pick Two®,Panera Bread
3724,80,21,Sides,0,Apple,Panera Bread
3725,450,80,Breakfast,12,Apple Crunch Muffin,Panera Bread
3726,330,55,Breads,6,Asiago Cheese,Panera Bread
3727,610,54,Breakfast Sandwiches,28,Asiago Cheese Bagel with Bacon,Panera Bread
3728,490,54,Breakfast Sandwiches,19,Asiago Cheese Bagel with Egg and Cheese,Panera Bread
3729,650,55,Breakfast Sandwiches,32,Asiago Cheese Bagel with Sausage,Panera Bread
3730,160,22,Breads,4,Asiago Cheese Demi,Panera Bread
3731,160,23,Breads,4,Asiago Cheese Loaf,Panera Bread
3732,510,43,Breakfast Sandwiches,25,"Bacon, Egg & Cheese on Ciabatta",Panera Bread
3733,130,26,Sides,2,Baked lays potato chips,Panera Bread
3734,350,33,Sides,21,Baked Potato,Panera Bread
3735,250,24,Soups,15,Baked Potato – You Pick Two®,Panera Bread
3736,550,68,Breakfast,28,Bear Claw,Panera Bread
3737,330,68,Breads,1.5,Blueberry,Panera Bread
3738,340,31,Breakfast Sandwiches,15,Breakfast Power on Whole Grain,Panera Bread
3739,0,0,Drinks,0,Brewed Tea – Acai,Panera Bread
3740,0,0,Drinks,0,Brewed Tea – Black,Panera Bread
3741,0,0,Drinks,0,Brewed Tea- Acai,Panera Bread
3742,0,0,Drinks,0,Brewed Tea- Black,Panera Bread
3743,300,21,Soups,19,Broccoli Cheddar,Panera Bread
3744,200,14,Soups,12,Broccoli Cheddar – You Pick Two®,Panera Bread
3745,120,11,Coffee,4.5,Caffe Latte,Panera Bread
3746,380,50,Coffee,16,Caffe Mocha,Panera Bread
3747,420,59,Desserts,19,Candy,Panera Bread
3748,120,11,Coffee,4.5,Cappuccino,Panera Bread
3749,600,97,Drinks,22,Caramel,Panera Bread
3750,420,53,Coffee,18,Caramel Latte,Panera Bread
3751,590,86,Breakfast,24,Carrot Cake with Walnuts,Panera Bread
3752,200,33,Coffee,4,Chai Tea Latte,Panera Bread
3753,400,44,Breakfast,22,Cheese Pastries,Panera Bread
3754,430,60,Breakfast,18,Cherry Pastries,Panera Bread
3755,70,2,Cream Cheese Spreads,6,Chive & Onion,Panera Bread
3756,130,4,Cream Cheese Spreads,11,Chive & Onion,Panera Bread
3757,370,69,Breads,6,Chocolate Chip Bagel,Panera Bread
3758,320,46,Breakfast,14,Chocolate Chip Muffie,Panera Bread
3759,440,59,Desserts,23,Chocolate Chipper,Panera Bread
3760,110,15,Desserts,6,Chocolate Chipper Petites,Panera Bread
3761,410,47,Breakfast,23,Chocolate Pastries,Panera Bread
3762,150,27,Breads,2,Ciabatta,Panera Bread
3763,610,76,Breakfast,30,Cinnamon Chip Scones,Panera Bread
3764,470,53,Desserts,25,Cinnamon Coffee Crumb Cake- café serving,Panera Bread
3765,220,25,Desserts,12,Cinnamon Coffee Crumb Cake- whole unsliced serving,Panera Bread
3766,430,80,Breads,8,Cinnamon Crunch,Panera Bread
3767,170,32,Breads,3,Cinnamon Raisin Loaf,Panera Bread
3768,630,91,Desserts,24,Cinnamon Roll,Panera Bread
3769,320,64,Breads,2.5,Cinnamon Swirl & Raisin,Panera Bread
3770,650,122,Desserts,13,Cobblestone,Panera Bread
3771,5,0,Coffee,0,Coffee,Panera Bread
3772,5,0,Coffee,0,Coffee,Panera Bread
3773,5,0,Coffee,0,Coffee,Panera Bread
3774,5,0,Coffee,0,"Coffee, Decaf",Panera Bread
3775,5,0,Coffee,0,"Coffee, Decaf",Panera Bread
3776,5,0,Coffee,0,"Coffee, Decaf",Panera Bread
3777,220,32,Breakfast,9,Cornbread Muffie,Panera Bread
3778,140,27,Breads,0.5,Country Loaf,Panera Bread
3779,140,28,Breads,0.5,Country Miche,Panera Bread
3780,480,71,Breakfast,19,Cranberry Orange Muffin,Panera Bread
3781,310,29,Soups,17,Cream of Chicken & Wild Rice,Panera Bread
3782,220,20,Soups,12,Cream of Chicken & Wild Rice – You Pick Two®,Panera Bread
3783,380,36,Soups,23,Creamy Tomato,Panera Bread
3784,300,29,Soups,18,Creamy Tomato – You Pick Two®,Panera Bread
3785,470,76,Desserts,18,Double Fudge Brownie with Icing,Panera Bread
3786,160,16,Breads,9,"Dry Jack Cheese Biscuit, mini",Panera Bread
3787,460,62,Desserts,22,Easter Egg Shaped Shortbread,Panera Bread
3788,390,43,Breakfast Sandwiches,15,Egg & Cheese on Ciabatta,Panera Bread
3789,300,59,Breads,2.5,Everything,Panera Bread
3790,180,28,Breads,4.5,Focaccia,Panera Bread
3791,160,23,Breads,5,Focaccia with Asiago Cheese,Panera Bread
3792,480,37,Breakfast,29,Four Cheese,Panera Bread
3793,150,30,Breads,1,French Baguette,Panera Bread
3794,180,36,Sides,1,French baguette,Panera Bread
3795,300,32,Breakfast,17,French Croissant,Panera Bread
3796,140,28,Breads,0.5,French Miche,Panera Bread
3797,210,25,Soups,10,French Onion,Panera Bread
3798,180,20,Soups,9,French Onion – You Pick Two®,Panera Bread
3799,350,67,Breads,5,French Toast,Panera Bread
3800,670,69,Breakfast Sandwiches,31,French Toast Bagel Breakfast with Sausage,Panera Bread
3801,360,45,Breakfast,17,Fresh Apple Pastries,Panera Bread
3802,60,17,Breakfast,0,Fresh Fruit Cup,Panera Bread
3803,700,64,Sandwiches,27,Full Asiago Roast Beef on Asiago Cheese,Panera Bread
3804,450,33,Salads,24,Full Asian Sesame Chicken,Panera Bread
3805,800,83,Sandwiches,29,Full Bacon Turkey Bravo® on XL Tomato Basil,Panera Bread
3806,500,50,Salads,22,Full BBQ Chopped Chicken,Panera Bread
3807,390,25,Salads,27,Full Caesar,Panera Bread
3808,510,29,Salads,29,Full Chicken Caesar,Panera Bread
3809,720,69,Sandwiches,32,Full Chicken Caesar on Three Cheese,Panera Bread
3810,830,72,Sandwiches,37,Full Chipotle Chicken on Artisan French,Panera Bread
3811,500,11,Salads,36,Full Chopped Chicken Cobb,Panera Bread
3812,790,35,Salads,54,Full Chopped Steak & Blue Cheese,Panera Bread
3813,170,18,Salads,11,Full Classic Cafe,Panera Bread
3814,860,87,Sandwiches,36,Full Cuban Chicken Panini,Panera Bread
3815,850,79,Sandwiches,38,Full Frontega Chicken® on Focaccia,Panera Bread
3816,560,36,Salads,34,Full Fuji Apple with Chicken,Panera Bread
3817,370,14,Salads,34,Full Greek,Panera Bread
3818,980,95,Sandwiches,41,Full Italian Combo on Ciabatta,Panera Bread
3819,580,29,Salads,38,Full Mediterranean Salmon,Panera Bread
3820,590,96,Sandwiches,13,Full Mediterranean Veggie on XL Tomato Basil,Panera Bread
3821,690,90,Sandwiches,26,Full Napa Almond Chicken Salad on Sesame Semolina,Panera Bread
3822,780,78,Sandwiches,33,Full Roasted Turkey Artichoke on Foccacia with Asiago Cheese,Panera Bread
3823,550,16,Salads,39,Full Salmon Caesar,Panera Bread
3824,820,38,Sandwiches,57,Full Salmon Club Croissant,Panera Bread
3825,920,79,Sandwiches,49,Full Sierra Turkey on Focaccia with Asiago Cheese,Panera Bread
3826,590,64,Sandwiches,17,Full Smoked Ham & Swiss on Stone-Milled Rye,Panera Bread
3827,420,66,Sandwiches,3,Full Smoked Turkey Breast on Country,Panera Bread
3828,710,68,Sandwiches,26,Full Smokehouse Turkey® on Three Cheese,Panera Bread
3829,970,111,Sandwiches,33,Full Steak & White Cheddar on French Baguette,Panera Bread
3830,880,96,Sandwiches,32,Full Steak Balsamico,Panera Bread
3831,470,45,Salads,19,Full Thai Chopped Chicken,Panera Bread
3832,770,96,Sandwiches,29,Full Tomato & Mozzarella on Ciabatta,Panera Bread
3833,510,65,Sandwiches,16,Full Tuna Salad on Honey Wheat,Panera Bread
3834,350,32,Sandwiches,14,Half Asiago Roast Beef on Asiago Cheese,Panera Bread
3835,230,17,Salads,12,Half Asian Sesame Chicken,Panera Bread
3836,400,42,Sandwiches,14,Half Bacon Turkey Bravo® on XL Tomato Basil,Panera Bread
3837,250,25,Salads,11,Half BBQ Chopped Chicken,Panera Bread
3838,200,13,Salads,14,Half Caesar,Panera Bread
3839,260,14,Salads,15,Half Chicken Caesar,Panera Bread
3840,360,35,Sandwiches,16,Half Chicken Caesar on Three Cheese,Panera Bread
3841,420,36,Sandwiches,19,Half Chipotle Chicken on Artisan French,Panera Bread
3842,250,5,Salads,18,Half Chopped Chicken Cobb,Panera Bread
3843,390,17,Salads,27,Half Chopped Steak & Blue Cheese,Panera Bread
3844,80,9,Salads,5,Half Classic Cafe,Panera Bread
3845,430,44,Sandwiches,18,Half Cuban Chicken Panini,Panera Bread
3846,430,39,Sandwiches,19,Half Frontega Chicken® on Focaccia,Panera Bread
3847,280,18,Salads,17,Half Fuji Apple with Chicken,Panera Bread
3848,190,7,Salads,17,Half Greek,Panera Bread
3849,490,47,Sandwiches,21,Half Italian Combo on Ciabatta,Panera Bread
3850,290,15,Salads,19,Half Mediterranean Salmon,Panera Bread
3851,300,48,Sandwiches,6,Half Mediterranean Veggie on XL Tomato Basil,Panera Bread
3852,340,45,Sandwiches,13,Half Napa Almond Chicken Salad on Sesame Semolina,Panera Bread
3853,390,39,Sandwiches,17,Half Roasted Turkey Artichoke on Foccacia with Asiago Cheese,Panera Bread
3854,270,8,Salads,20,Half Salmon Caesar,Panera Bread
3855,410,19,Sandwiches,28,Half Salmon Club Croissant,Panera Bread
3856,460,39,Sandwiches,25,Half Sierra Turkey on Focaccia with Asiago Cheese,Panera Bread
3857,290,32,Sandwiches,8,Half Smoked Ham & Swiss on Stone-Milled Rye,Panera Bread
3858,210,33,Sandwiches,1.5,Half Smoked Turkey Breast on Country,Panera Bread
3859,360,34,Sandwiches,13,Half Smokehouse Turkey® on Three Cheese,Panera Bread
3860,480,56,Sandwiches,16,Half Steak & White Cheddar on French Baguette,Panera Bread
3861,440,48,Sandwiches,16,Half Steak Balsamico,Panera Bread
3862,230,22,Salads,10,Half Thai Chopped Chicken,Panera Bread
3863,380,48,Sandwiches,15,Half Tomato & Mozzarella on Ciabatta,Panera Bread
3864,260,33,Sandwiches,8,Half Tuna Salad on Honey Wheat,Panera Bread
3865,490,37,Breakfast,30,Ham and Swiss,Panera Bread
3866,170,30,Breads,3,Honey Wheat Loaf,Panera Bread
3867,380,50,Drinks,16,Hot Chocolate,Panera Bread
3868,220,38,Breads,6,Hot Cross Buns,Panera Bread
3869,160,26,Drinks,3.5,Iced Chai Tea Latte,Panera Bread
3870,130,33,Drinks,0,Iced Infused Green Tea (with passionfruit & papaya),Panera Bread
3871,310,56,Breads,3,Jalapeno & Cheddar,Panera Bread
3872,590,57,Breakfast Sandwiches,25,Jalapeno & Cheddar Bagel with Bacon,Panera Bread
3873,470,57,Breakfast Sandwiches,16,Jalapeno & Cheddar Bagel with Egg and Cheese,Panera Bread
3874,630,58,Breakfast Sandwiches,29,Jalapeno & Cheddar Bagel with Sausage,Panera Bread
3875,500,57,Breakfast Sandwiches,17,Jalapeno & Cheddar Bagel with Smoked Ham,Panera Bread
3876,160,41,Drinks,0,Lemonade,Panera Bread
3877,300,65,Drinks,1.5,Low Fat Cranberry Orange Smoothie,Panera Bread
3878,150,26,Soups,5,Low Fat Garden Vegetable with Pesto,Panera Bread
3879,100,18,Soups,3.5,Low Fat Garden Vegetable with Pesto – You Pick Two®,Panera Bread
3880,230,51,Drinks,1.5,Low Fat Mango Smoothie,Panera Bread
3881,260,59,Drinks,1.5,Low Fat Strawberry Smoothie with Ginseng,Panera Bread
3882,290,67,Drinks,1.5,Low Fat Wild Berry Smoothie,Panera Bread
3883,240,50,Soups,2.5,Low-Fat Vegetarian Black Bean,Panera Bread
3884,170,35,Soups,2,Low-Fat Vegetarian Black Bean – You Pick Two®,Panera Bread
3885,330,61,Drinks,10,Mango,Panera Bread
3886,410,47,Breakfast Sandwiches,15,Mediterranean Egg White on Ciabatta,Panera Bread
3887,400,66,Desserts,14,Mint Crinkle,Panera Bread
3888,570,94,Drinks,20,Mocha,Panera Bread
3889,630,27,Soups,54,New England Clam Chowder,Panera Bread
3890,420,18,Soups,36,New England Clam Chowder – You Pick Two®,Panera Bread
3891,390,62,Desserts,14,Oatmeal Raisin,Panera Bread
3892,200,46,Drinks,0,Orange Juice – Large,Panera Bread
3893,110,26,Drinks,0,Orange Juice – Small,Panera Bread
3894,550,81,Breakfast,21,Orange Scones,Panera Bread
3895,180,27,Breakfast,7,Orange- mini Scones,Panera Bread
3896,120,29,Drinks,0,Organic Apple Juice,Panera Bread
3897,170,25,Drinks,5,Organic Chocolate Milk,Panera Bread
3898,120,12,Drinks,4.5,Organic Milk,Panera Bread
3899,320,35,Kid's Meals,10,Panera Kids Deli Sandwich – Roast Beef,Panera Bread
3900,300,35,Kid's Meals,9,Panera Kids Deli Sandwich – Smoked Ham,Panera Bread
3901,290,35,Kid's Meals,8,Panera Kids Deli Sandwich – Smoked Turkey,Panera Bread
3902,360,46,Kid's Meals,13,Panera Kids Grilled Cheese Sandwich,Panera Bread
3903,490,37,Kid's Meals,30,Panera Kids Mac & Cheese,Panera Bread
3904,60,11,Kid's Meals,0.5,"Panera Kids Organic Yogurt (blueberry, strawberry)",Panera Bread
3905,410,56,Kid's Meals,18,Panera Kids Peanut Butter & Jelly Sandwich,Panera Bread
3906,160,19,Sides,8,Panera potato chips,Panera Bread
3907,230,30,Breakfast,10,Pastry Ring – Apple Cherry Cheese,Panera Bread
3908,470,53,Breakfast,26,Pecan Braid Pastries,Panera Bread
3909,740,89,Desserts,40,Pecan Roll,Panera Bread
3910,5,1,Sides,0,Pickle spear,Panera Bread
3911,290,59,Breads,1.5,Plain,Panera Bread
3912,100,1,Cream Cheese Spreads,10,Plain,Panera Bread
3913,180,2,Cream Cheese Spreads,18,Plain,Panera Bread
3914,290,45,Breakfast,11,Pumpkin Muffie,Panera Bread
3915,590,91,Breakfast,22,Pumpkin Muffin,Panera Bread
3916,80,3,Cream Cheese Spreads,6,Reduced Fat Hazelnut,Panera Bread
3917,140,6,Cream Cheese Spreads,11,Reduced Fat Hazelnut,Panera Bread
3918,400,37,Breakfast,25,Bacon Biscuit,Popeye's
3919,90,18,Sides,2,Baguette,Popeye's
3920,260,26,Sides,15,Biscuit,Popeye's
3921,340,49,Sandwiches,7,Blackened Bbq Chicken Po’ Boy,Popeye's
3922,170,2,Chicken,2,Blackened Tenders (3 Pcs),Popeye's
3923,440,16,Chicken,27,Bonafide Mild Chicken (Breast),Popeye's
3924,160,5,Chicken,9,Bonafide Mild Chicken (Leg),Popeye's
3925,280,7,Chicken,21,Bonafide Mild Chicken (Thigh),Popeye's
3926,210,8,Chicken,14,Bonafide Mild Chicken (Wing),Popeye's
3927,420,13,Chicken,27,Bonafide Spicy Chicken (Breast),Popeye's
3928,170,5,Chicken,10,Bonafide Spicy Chicken (Leg),Popeye's
3929,260,8,Chicken,18,Bonafide Spicy Chicken (Thigh),Popeye's
3930,210,8,Chicken,14,Bonafide Spicy Chicken (Wing),Popeye's
3931,290,21,Seafood,17,Butterfly Shrimp (8 Shrimp),Popeye's
3932,260,30,French Fries,14,Cajun Fries,Popeye's
3933,770,89,French Fries,41,Cajun Fries,Popeye's
3934,170,25,Sides,5,Cajun Rice,Popeye's
3935,510,75,Sides,15,Cajun Rice,Popeye's
3936,460,27,Seafood,29,Catfish Fillet,Popeye's
3937,140,21,Sides,4.5,Cheddar Cheese Tortilla,Popeye's
3938,220,20,Chicken,11,Chicken & Sausage Jambalaya,Popeye's
3939,490,47,Breakfast,26,Chicken Biscuit,Popeye's
3940,1190,65,Chicken,80,Chicken Livers (10),Popeye's
3941,660,61,Sandwiches,34,Chicken Po’ Boy,Popeye's
3942,220,19,Sides,15,Cole Slaw,Popeye's
3943,660,58,Sides,46,Cole Slaw,Popeye's
3944,190,37,Sides,2,Corn On The Cob,Popeye's
3945,690,43,Breakfast,45,Egg & Sausage Biscuit,Popeye's
3946,510,41,Breakfast,29,Egg Biscuit,Popeye's
3947,40,6,Sides,1.5,Green Beans,Popeye's
3948,120,18,Sides,4.5,Green Beans,Popeye's
3949,370,80,Breakfast,5,Grits,Popeye's
3950,360,41,Breakfast,20,Hashbrowns,Popeye's
3951,320,40,Desserts,6,Hot Cinnamon Apple Pie,Popeye's
3952,350,41,Desserts,19,Hot Sweet Potato Pie,Popeye's
3953,310,33,Chicken,13,Loaded Chicken Wrap,Popeye's
3954,200,26,Sides,7,Macaroni & Cheese,Popeye's
3955,600,78,Sides,21,Macaroni & Cheese,Popeye's
3956,310,32,Desserts,19,Mardi Gras Cheesecake,Popeye's
3957,110,18,Sides,4,Mashed Potatoes,Popeye's
3958,330,54,Sides,12,Mashed Potatoes,Popeye's
3959,340,26,Chicken,14,Mild Tenders (3 Pcs),Popeye's
3960,280,51,Desserts,7,Mississippi Mud Pie,Popeye's
3961,150,10,Chicken,9,Nuggets (4 Pcs),Popeye's
3962,230,14,Chicken,14,Nuggets (6 Pcs),Popeye's
3963,280,25,Sides,19,Onion Rings,Popeye's
3964,560,50,Sides,38,Onion Rings,Popeye's
3965,830,74,Sides,56,Onion Rings,Popeye's
3966,330,28,Seafood,9,Popcorn Shrimp,Popeye's
3967,230,23,Sides,14,Red Beans& Rice,Popeye's
3968,690,69,Sides,42,Red Beans& Rice,Popeye's
3969,510,42,Breakfast,33,Sausage & Gravy Biscuit,Popeye's
3970,540,41,Breakfast,36,Sausage Biscuit,Popeye's
3971,690,66,Sandwiches,42,Shrimp Po’ Boy,Popeye's
3972,410,52,Desserts,21,Sliced Pecan Pie,Popeye's
3973,310,16,Chicken,15,Spicy Tenders (3 Pcs),Popeye's
3974,1060,101,Entrees,48,6 Meat Deli Stack (Large),Quiznos
3975,780,73,Entrees,36,6 Meat Deli Stack (Regular),Quiznos
3976,500,46,Entrees,23,6 Meat Deli Stack (Small),Quiznos
3977,970,82,Sandwiches,47,Baja Chicken  (Regular),Quiznos
3978,1350,113,Sandwiches,65,Baja Chicken (Large),Quiznos
3979,590,51,Sandwiches,29,Baja Chicken (Small),Quiznos
3980,680,5,Sandwiches,28,Basil Pesto Chicken (Large),Quiznos
3981,380,3,Sandwiches,16,Basil Pesto Chicken (Small),Quiznos
3982,260,25,Sandwiches,11,"Beef, Bacon and Cheddar (Slider)",Quiznos
3983,1050,115,Sandwiches,41,Black Angus on Rosemary Parmesan (Large),Quiznos
3984,770,84,Sandwiches,30,Black Angus on Rosemary Parmesan (Regular),Quiznos
3985,500,52,Sandwiches,20,Black Angus on Rosemary Parmesan (Small),Quiznos
3986,220,24,Sandwiches,9,BLT Classic (Slider),Quiznos
3987,740,106,Soups,22,Broccoli Cheese (Bread Bowl),Quiznos
3988,270,24,Soups,14,Broccoli Cheese (Large),Quiznos
3989,180,17,Soups,9,Broccoli Cheese (Small),Quiznos
3990,1210,104,Sandwiches,54,California Chicken Club (Large),Quiznos
3991,870,75,Sandwiches,40,California Chicken Club (Regular),Quiznos
3992,530,47,Sandwiches,25,California Chicken Club (Small),Quiznos
3993,810,60,Sandwiches,39,Chicken Bacon Ranch (Large),Quiznos
3994,460,34,Sandwiches,23,Chicken Bacon Ranch (Small),Quiznos
3995,1280,95,Sandwiches,61,Chicken Carbonara (Large),Quiznos
3996,920,69,Sandwiches,44,Chicken Carbonara (Regular),Quiznos
3997,550,43,Sandwiches,27,Chicken Carbonara (Small),Quiznos
3998,210,26,Soups,7,Chicken Noodle (Large),Quiznos
3999,140,19,Soups,4.5,Chicken Noodle (Small),Quiznos
4000,840,115,Soups,24,Chili (Bread Bowl),Quiznos
4001,430,40,Soups,17,Chili (Large),Quiznos
4002,280,27,Soups,11,Chili (Small),Quiznos
4003,400,54,Desserts,20,Chocolate Brownie,Quiznos
4004,510,73,Desserts,22,Cinnamon Sugar Cookie,Quiznos
4005,1150,99,Sandwiches,61,Classic Italian (Large),Quiznos
4006,850,72,Sandwiches,45,Classic Italian (Regular),Quiznos
4007,540,45,Sandwiches,29,Classic Italian (Small),Quiznos
4008,620,13,Salads,52,Cobb (Large),Quiznos
4009,310,7,Salads,26,Cobb (Small),Quiznos
4010,930,66,Wraps,60,Cobb (Wrap),Quiznos
4011,1110,102,Sandwiches,52,Double Cheese Prime Rib (Large),Quiznos
4012,810,75,Sandwiches,38,Double Cheese Prime Rib (Regular),Quiznos
4013,520,47,Sandwiches,25,Double Cheese Prime Rib (Small),Quiznos
4014,1200,101,Sandwiches,66,French Dip (Large),Quiznos
4015,880,74,Sandwiches,48,French Dip (Regular),Quiznos
4016,560,48,Sandwiches,30,French Dip (Small),Quiznos
4017,750,60,Sandwiches,36,Greek Chicken (Large),Quiznos
4018,430,34,Sandwiches,21,Greek Chicken (Small),Quiznos
4019,510,56,Salads,29,Harvest Chicken (Large),Quiznos
4020,260,28,Salads,14,Harvest Chicken (Small),Quiznos
4021,820,109,Wraps,37,Harvest Chicken (Wrap),Quiznos
4022,1080,114,Sandwiches,46,Honey Bacon Club (Large),Quiznos
4023,770,81,Sandwiches,33,Honey Bacon Club (Regular),Quiznos
4024,480,51,Sandwiches,21,Honey Bacon Club (Small),Quiznos
4025,720,27,Salads,56,Honey Mustard Chicken  (Large),Quiznos
